Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/12  14:00:00,244938078.9,674442676.5
 01/12  15:00:00,246701607.1,677991221
 01/12  16:00:00,281996736.9,700613374.5
 01/12  17:00:00,393957758.8,809701170.2
 01/12  18:00:00,407770200,637258715.5
 01/12  19:00:00,407770200,637435583.9
 01/12  20:00:00,407770200,638293118.6
 01/12  21:00:00,407770200,638306026.2
 01/12  22:00:00,77023260,267141032.7
 01/12  23:00:00,77023260,266700693.8
 01/12  24:00:00,77023260,269305431.8
 01/13  01:00:00,77023260,266719087.3
 01/13  02:00:00,77023260,266703989.4
 01/13  03:00:00,77023260,266695688.4
 01/13  04:00:00,77023260,266687362.4
 01/13  05:00:00,77023260,270517546.1
 01/13  06:00:00,77023260,269899969.8
 01/13  07:00:00,77023260,311708713.2
 01/13  08:00:00,394770123,600686343.1
 01/13  09:00:00,319217752.8,742831814.3
 01/13  10:00:00,285031570.3,708696168.1
 01/13  11:00:00,265404877.8,703365563.8
 01/13  12:00:00,245704903.7,686064938.3
 01/13  13:00:00,243944693,681715086
 01/13  14:00:00,244565318.6,668933838.6
 01/13  15:00:00,246529686.6,671074677.9
 01/13  16:00:00,252498759.9,669430069.5
 01/13  17:00:00,370151673.6,785869625.8
 01/13  18:00:00,407770200,637208420.7
 01/13  19:00:00,407770200,637389372.9
 01/13  20:00:00,407770200,637532082.1
 01/13  21:00:00,407770200,637644142.6
 01/13  22:00:00,77023260,266531650.4
 01/13  23:00:00,77023260,266608277.3
 01/13  24:00:00,77023260,269242363.5
 01/14  01:00:00,77023260,266621106.8
 01/14  02:00:00,77023260,266626728.5
 01/14  03:00:00,77023260,266613606
 01/14  04:00:00,77023260,266595504.7
 01/14  05:00:00,77023260,267378785.5
 01/14  06:00:00,77023260,267307305.2
 01/14  07:00:00,77023260,267318841.9
 01/14  08:00:00,72536692.17,237352795.8
 01/14  09:00:00,54526675.89,206717796.8
 01/14  10:00:00,48175873.07,200426357.2
 01/14  11:00:00,46389026.28,198643368.4
 01/14  12:00:00,46012871.39,200782456
 01/14  13:00:00,45378606.36,197710014.1
 01/14  14:00:00,46185266.98,198693673.8
 01/14  15:00:00,47175803.94,199729771.8
 01/14  16:00:00,47358575.68,199896705
 01/14  17:00:00,69635222.43,221863070.1
 01/14  18:00:00,77023260,267114176.6
 01/14  19:00:00,77023260,267064544.5
 01/14  20:00:00,77023260,267797896
 01/14  21:00:00,77023260,267735083.3
 01/14  22:00:00,77023260,267332568.7
 01/14  23:00:00,77023260,266758290.5
 01/14  24:00:00,77023260,269190815.7
 01/15  01:00:00,77023260,266665050.4
